Entity,Code,Year,Fossil fuels per capita (kWh),Nuclear per capita (kWh - equivalent),Renewables per capita (kWh - equivalent)
Morocco,MAR,2017,6210.517578125,0,346.6669616699219
Morocco,MAR,2018,6223.84326171875,0,476.1651916503906
Morocco,MAR,2019,6678.77587890625,0,545.1965942382812
Morocco,MAR,2020,6008.5625,0,496.6010437011719
Morocco,MAR,2021,6564.14599609375,,542.6900024414062
Netherlands,NLD,1965,33797.2578125,0,0
Netherlands,NLD,1966,35744.16796875,0,0
Netherlands,NLD,1967,37334.23046875,0,0
Netherlands,NLD,1968,41262.484375,6.252607822418213,0
Netherlands,NLD,1969,45421.4453125,69.53067779541016,0
Netherlands,NLD,1970,50665.78515625,80.31151580810547,0
Netherlands,NLD,1971,52831.3046875,87.40486907958984,0
Netherlands,NLD,1972,60729.8125,69.59363555908203,0
Netherlands,NLD,1973,63772.30078125,234.07958984375,0
Netherlands,NLD,1974,59477.44921875,685.60986328125,0
Netherlands,NLD,1975,59256.15625,691.581787109375,187.33363342285156
Netherlands,NLD,1976,64064.80078125,796.5468139648438,201.81105041503906
Netherlands,NLD,1977,62479.26171875,757.7369995117188,199.21234130859375
Netherlands,NLD,1978,63200.1875,823.8178100585938,276.44061279296875
Netherlands,NLD,1979,65069.87109375,703.7012329101562,250.95452880859375
Netherlands,NLD,1980,60572.796875,842.3251953125,231.03778076171875
Netherlands,NLD,1981,57175.9453125,729.7389526367188,243.5039825439453
Netherlands,NLD,1982,52640.859375,773.5315551757812,59.176055908203125
Netherlands,NLD,1983,52706.23828125,708.9151611328125,51.33165740966797
Netherlands,NLD,1984,54495.87109375,729.3513793945312,3.7587852478027344
Netherlands,NLD,1985,55833.74609375,762.2647094726562,97.60427856445312
Netherlands,NLD,1986,58229.29296875,819.61962890625,121.75424194335938
Netherlands,NLD,1987,59191.87109375,687.2189331054688,153.22755432128906
Netherlands,NLD,1988,58969.94140625,705.8241577148438,184.02012634277344
Netherlands,NLD,1989,58781.59375,766.9805908203125,205.15658569335938
Netherlands,NLD,1990,60021.0859375,663.994873046875,170.7742919921875
Netherlands,NLD,1991,60782.23046875,627.0419311523438,196.61395263671875
Netherlands,NLD,1992,61001.625,710.9757690429688,210.53858947753906
Netherlands,NLD,1993,61057.04296875,733.7244873046875,232.1439971923828
Netherlands,NLD,1994,59961.4921875,732.4050903320312,260.0650634765625
Netherlands,NLD,1995,62006.90625,737.0858154296875,287.4992980957031
Netherlands,NLD,1996,64226.3515625,758.457275390625,368.5361328125
Netherlands,NLD,1997,62959.73828125,436.44366455078125,405.78277587890625
Netherlands,NLD,1998,62736.203125,686.4342041015625,464.3463439941406
Netherlands,NLD,1999,61571.41796875,685.9646606445312,498.7802429199219
Netherlands,NLD,2000,61934.26953125,698.27197265625,585.308349609375
Netherlands,NLD,2001,63929.14453125,699.1481323242188,645.1472778320312
Netherlands,NLD,2002,63480.2734375,680.397216796875,770.306396484375
Netherlands,NLD,2003,63554.41015625,690.1973266601562,756.2913818359375
Netherlands,NLD,2004,65193,648.8983154296875,1004.7892456054688
Netherlands,NLD,2005,65872.4921875,671.0934448242188,1412.154296875
Netherlands,NLD,2006,64164.98046875,576.2188720703125,1534.3341064453125
Netherlands,NLD,2007,64783.1875,690.4500122070312,1621.9859619140625
Netherlands,NLD,2008,63451.15234375,678.5020751953125,1924.2943115234375
Netherlands,NLD,2009,62002.875,684.75537109375,2226.743408203125
Netherlands,NLD,2010,65653.375,633.6786499023438,2200.8173828125
Netherlands,NLD,2011,62271.8515625,654.8756103515625,2493.347900390625
Netherlands,NLD,2012,59960.265625,613.404052734375,2500.00830078125
Netherlands,NLD,2013,58142.30078125,448.864990234375,2406.85302734375
Netherlands,NLD,2014,54486.83203125,629.6231079101562,2283.623291015625
Netherlands,NLD,2015,54825.91015625,622.1529541015625,2615.157958984375
Netherlands,NLD,2016,55629.921875,599.09814453125,2758.49853515625
Netherlands,NLD,2017,54270.3984375,510.4839782714844,3182.160400390625
Netherlands,NLD,2018,53832.6484375,523.0733032226562,3464.1435546875
Netherlands,NLD,2019,52855.7421875,578.4354858398438,4209.72705078125
Netherlands,NLD,2020,48364.61328125,601.1644287109375,5903.345703125
Netherlands,NLD,2021,48687.66796875,559.4383544921875,6954.240234375
New Zealand,NZL,1965,19708.58203125,0,12735.0068359375
New Zealand,NZL,1966,20524.833984375,0,13425.794921875
New Zealand,NZL,1967,20329.19921875,0,13467.2783203125
New Zealand,NZL,1968,20091.638671875,0,14063.048828125
New Zealand,NZL,1969,20510.4765625,0,13759.484375
New Zealand,NZL,1970,22967.07421875,0,14575.1435546875
New Zealand,NZL,1971,22528.26953125,0,16067.4736328125
New Zealand,NZL,1972,23734.45703125,0,16624.314453125
New Zealand,NZL,1973,25024.4765625,0,16112.7744140625
New Zealand,NZL,1974,24387.865234375,0,16778.501953125
New Zealand,NZL,1975,23267.25,0,18002.033203125
New Zealand,NZL,1976,25559.396484375,0,16698.3984375
New Zealand,NZL,1977,27004.3125,0,15817.0654296875
New Zealand,NZL,1978,25488.115234375,0,16692.70703125
New Zealand,NZL,1979,23525.9296875,0,19173.041015625
New Zealand,NZL,1980,22728.416015625,0,20054.64453125
New Zealand,NZL,1981,22428.94140625,0,20208.177734375
New Zealand,NZL,1982,24863.521484375,0,18809.8125
New Zealand,NZL,1983,25016.263671875,0,19997.939453125
New Zealand,NZL,1984,26488.638671875,0,20535.421875
New Zealand,NZL,1985,27519.310546875,0,19661.4140625
New Zealand,NZL,1986,28808.41015625,0,21740.080078125
New Zealand,NZL,1987,29245.8046875,0,21450.400390625
New Zealand,NZL,1988,30509.744140625,0,22234.080078125
New Zealand,NZL,1989,24792.396484375,0,22106.646484375
New Zealand,NZL,1990,32096.390625,0,22728.169921875
New Zealand,NZL,1991,32813.734375,0,22302.578125
New Zealand,NZL,1992,33935.99609375,0,20374.294921875
New Zealand,NZL,1993,32800.16015625,0,22136.515625
New Zealand,NZL,1994,33579.125,0,23579.080078125
New Zealand,NZL,1995,33794.23046875,0,24576.388671875
New Zealand,NZL,1996,35416.65234375,0,23163.75390625
New Zealand,NZL,1997,37469.17578125,0,20718.662109375
New Zealand,NZL,1998,35329.07421875,0,22358.263671875
New Zealand,NZL,1999,37006.93359375,0,20495.9609375
New Zealand,NZL,2000,37858.80859375,0,21643.494140625
New Zealand,NZL,2001,39085.17578125,0,19017.42578125
New Zealand,NZL,2002,38541.890625,0,20869.177734375
New Zealand,NZL,2003,37183.35546875,0,19461.587890625
New Zealand,NZL,2004,35976.83984375,0,21858.59765625
New Zealand,NZL,2005,36120.75390625,0,19179.875
New Zealand,NZL,2006,35923.359375,0,19183.22265625
New Zealand,NZL,2007,35073.2421875,0,19226.951171875
New Zealand,NZL,2008,35358.484375,0,18543.3671875
New Zealand,NZL,2009,33009.36328125,0,20149.119140625
New Zealand,NZL,2010,32877.71484375,0,20866.4609375
New Zealand,NZL,2011,32334.001953125,0,21149.373046875
New Zealand,NZL,2012,33579.046875,0,19658.642578125
New Zealand,NZL,2013,33481.3203125,0,19601.06640625
New Zealand,NZL,2014,34286.89453125,0,20608.599609375
New Zealand,NZL,2015,33808.41796875,0,20839.470703125
New Zealand,NZL,2016,33349.22265625,0,21318.15625
New Zealand,NZL,2017,34706.54296875,0,20459.134765625
New Zealand,NZL,2018,33571.36328125,0,20722.46875
New Zealand,NZL,2019,34873.08203125,0,20278.7734375
New Zealand,NZL,2020,30212.158203125,0,19379.49609375
New Zealand,NZL,2021,28732.689453125,,19339.509765625
North America,,1965,50804.90234375,37.35789489746094,3334.575927734375
North America,,1966,52846.6171875,55.42184066772461,3436.019775390625
North America,,1967,53710.68359375,75.11582946777344,3678.408203125
North America,,1968,56207.42578125,126.7232894897461,3684.448974609375
North America,,1969,58111.75390625,134.31655883789062,4034.83154296875
North America,,1970,59582.765625,208.90521240234375,4033.96923828125
North America,,1971,59803.7578125,381.1617431640625,4199.07080078125
North America,,1972,61962.9609375,543.0453491210938,4390.8046875
North America,,1973,63749.5390625,860.4801635742188,4457.732421875
North America,,1974,61088.05859375,1107.6943359375,4789.26416015625
North America,,1975,58302.63671875,1574.532470703125,4624.203125
North America,,1976,60721.9921875,1748.003662109375,4561.69091796875
North America,,1977,61733.03515625,2290.71142578125,4060.417236328125
North America,,1978,61704.09375,2506.33056640625,4608.97509765625
North America,,1979,61955.09375,2332.04541015625,4643.7451171875
North America,,1980,59302.04296875,2287.8310546875,4596.6318359375
North America,,1981,56914.73828125,2443.704833984375,4610.818359375
North America,,1982,53452.62109375,2476.96630859375,4843.41455078125
North America,,1983,52061.79296875,2602.593017578125,5029.1142578125
North America,,1984,54044.59765625,2850.982177734375,5100.53125
North America,,1985,53176.00390625,3290.84375,4901.189453125
North America,,1986,52521.75,3546.677490234375,4942.56884765625
North America,,1987,53734.80078125,3841.768798828125,4647.638671875
North America,,1988,55353.8828125,4344.798828125,4355.2646484375
North America,,1989,55878.06640625,4284.6494140625,4591.1025390625
North America,,1990,54568.86328125,4530.67529296875,4758.11669921875
North America,,1991,53571.01953125,4809.7265625,4762.0791015625
North America,,1992,53978.7265625,4762.0810546875,4580.462890625
North America,,1993,54303.578125,4736.90869140625,4773.69189453125
North America,,1994,54907.71484375,4960.36474609375,4577.93798828125
North America,,1995,54893.63671875,5077.34130859375,4933.47998046875
North America,,1996,55945.25,4984.74560546875,5273.06640625
North America,,1997,56073.52734375,4577.75244140625,5194.45703125
North America,,1998,55844.796875,4728.31201171875,4798.55859375
North America,,1999,55862.10546875,5023.1650390625,4860.1015625
North America,,2000,56846.00390625,5102.0556640625,4610.82373046875
North America,,2001,55228.5390625,5125.89794921875,3991.5185546875
North America,,2002,55345.62890625,5103.3408203125,4346.25830078125
North America,,2003,55181.546875,4922.87255859375,4245.06982421875
North America,,2004,55724.78125,5059.02587890625,4205.26171875
North America,,2005,55301.44921875,4953.7158203125,4333.04833984375
North America,,2006,54245.10546875,4928.68115234375,4383.27880859375
North America,,2007,54628.51953125,4922.38818359375,4200.06982421875
North America,,2008,52392.734375,4845.64404296875,4395.62548828125
North America,,2009,48974.203125,4698.3603515625,4438.0224609375
North America,,2010,50130.6171875,4642.10693359375,4402.83544921875
North America,,2011,49133.3359375,4515.974609375,4902.0732421875
North America,,2012,47654.26171875,4339.771484375,4773.19970703125
North America,,2013,48236.8046875,4423.79052734375,4902.25
North America,,2014,48138.54296875,4404.390625,4946.94140625
North America,,2015,47273.55078125,4323.41748046875,4967.50341796875
North America,,2016,46348.765625,4295.03173828125,5275.77197265625
North America,,2017,45906.4765625,4231.94384765625,5646.30322265625
North America,,2018,47163.5546875,4194.8505859375,5682.22216796875
North America,,2019,46216.9453125,4149.072265625,5716.2939453125
North America,,2020,41332.5234375,4001.814208984375,5991.544921875
North America,,2021,43183.80859375,3884.775634765625,6185.5146484375
North Macedonia,MKD,1990,14130.564453125,0,727.316162109375
North Macedonia,MKD,1991,13515.1962890625,0,1257.97509765625
North Macedonia,MKD,1992,13943.7783203125,0,1260.9134521484375
North Macedonia,MKD,1993,14483.65625,0,777.9887084960938
North Macedonia,MKD,1994,13315.1005859375,0,1037.0357666015625
North Macedonia,MKD,1995,13252.2216796875,0,1194.2708740234375
North Macedonia,MKD,1996,15465.0859375,0,1263.3905029296875
North Macedonia,MKD,1997,13678.982421875,0,1330.9193115234375
North Macedonia,MKD,1998,15268.7744140625,0,1591.6185302734375
North Macedonia,MKD,1999,14027.26953125,0,2028.8836669921875
North Macedonia,MKD,2000,13459.6650390625,0,1700.235107421875
North Macedonia,MKD,2001,13307.6787109375,0,900.2426147460938
North Macedonia,MKD,2002,12763.7109375,0,1078.396484375
North Macedonia,MKD,2003,13631.2841796875,0,1940.54736328125
North Macedonia,MKD,2004,13274.6142578125,0,2076.08984375
North Macedonia,MKD,2005,13723.6826171875,0,2073.60791015625
North Macedonia,MKD,2006,13762.76953125,0,2275.62646484375
North Macedonia,MKD,2007,14517.580078125,0,1382.7279052734375
North Macedonia,MKD,2008,14200.0849609375,0,1141.7977294921875
North Macedonia,MKD,2009,13383.771484375,0,1714.206298828125
North Macedonia,MKD,2010,13105.5302734375,0,3258.503662109375
North Macedonia,MKD,2011,14401.9775390625,0,1909.0018310546875
North Macedonia,MKD,2012,13742.435546875,0,1379.82373046875
North Macedonia,MKD,2013,12413.3857421875,0,2091.282470703125
North Macedonia,MKD,2014,11772.8935546875,0,1684.12890625
North Macedonia,MKD,2015,11545.001953125,0,2632.3505859375
North Macedonia,MKD,2016,12033.2421875,0,2667.708740234375
North Macedonia,MKD,2017,12466.7763671875,0,1669.822509765625
North Macedonia,MKD,2018,11604.404296875,0,2510.771728515625
North Macedonia,MKD,2019,13190.3642578125,0,1714.887451171875
North Macedonia,MKD,2020,11106.8525390625,0,1874.76318359375
North Macedonia,MKD,2021,11882.40234375,0,2067.93359375
Norway,NOR,1965,18578.26171875,0,39261.83984375
Norway,NOR,1966,20311.935546875,0,38391.5546875
Norway,NOR,1967,20891.5078125,0,41642.2734375
Norway,NOR,1968,22837.8515625,0,46656.78125
Norway,NOR,1969,24939.32421875,0,44107.546875
Norway,NOR,1970,27596.1484375,0,44100.99609375
Norway,NOR,1971,26976.041015625,0,47887.75
Norway,NOR,1972,28141.7734375,0,50677.484375
Norway,NOR,1973,28549.244140625,0,54399.78515625
Norway,NOR,1974,26357.75390625,0,56826.78515625
Norway,NOR,1975,26879.78125,0,57051.51953125
Norway,NOR,1976,29184.234375,0,60155.5546875
Norway,NOR,1977,29276.4921875,0,52658.4140625
Norway,NOR,1978,32815.22265625,0,58791.78125
Norway,NOR,1979,33374.48046875,0,64396.53125
Norway,NOR,1980,32221.427734375,0,60508.6875
Norway,NOR,1981,30657.0234375,0,66970.203125
Norway,NOR,1982,29661.779296875,0,66522.8125
Norway,NOR,1983,29638.2890625,0,75769.578125
Norway,NOR,1984,30704.33984375,0,75672.78125
Norway,NOR,1985,31948.0234375,0,72899.921875
Norway,NOR,1986,33649.2890625,0,68248.1796875
Norway,NOR,1987,33653.5390625,0,72951.0859375
Norway,NOR,1988,32839.5546875,0,76552.1484375
Norway,NOR,1989,33124.42578125,0,82865.7109375
Norway,NOR,1990,32136.58984375,0,84502.0546875
Norway,NOR,1991,30556.40234375,0,76433.984375
Norway,NOR,1992,31529.162109375,0,80536.890625
Norway,NOR,1993,33146.03515625,0,81853.9765625
Norway,NOR,1994,34200.70703125,0,76236.359375
Norway,NOR,1995,34006.2578125,0,82501.890625
Norway,NOR,1996,36106.67578125,0,70127.6640625
Norway,NOR,1997,37391.08984375,0,73609.328125
Norway,NOR,1998,37610.3359375,0,77120.9765625
Norway,NOR,1999,36600.76953125,0,80475.0390625
Norway,NOR,2000,35612.2421875,0,93407.75
Norway,NOR,2001,37627.08203125,0,78443.0546875
Norway,NOR,2002,36871.2734375,0,83269.046875
Norway,NOR,2003,38165.1484375,0,67310.15625
Norway,NOR,2004,38182.2578125,0,68587.703125
Norway,NOR,2005,36636.47265625,0,84419.9375
Norway,NOR,2006,36553.05078125,0,73341.0234375
Norway,NOR,2007,35862.26953125,0,80879.5078125
Norway,NOR,2008,35429.48828125,0,82702.625
Norway,NOR,2009,34559.65234375,0,73205.9453125
Norway,NOR,2010,35088.4921875,0,67052.2578125
Norway,NOR,2011,34282.82421875,0,67999.8984375
Norway,NOR,2012,33201.78515625,0,78573.65625
Norway,NOR,2013,33403.92578125,0,70025.265625
Norway,NOR,2014,32548.197265625,0,72687.484375
Norway,NOR,2015,32496.19921875,0,72574.8359375
Norway,NOR,2016,31195.646484375,0,73839.9296875
Norway,NOR,2017,31309.68359375,0,72910.1015625
Norway,NOR,2018,31317.208984375,0,70964.0546875
Norway,NOR,2019,30547.03515625,0,64238.45703125
Norway,NOR,2020,29126.037109375,0,73183.0625
Norway,NOR,2021,28723.78125,0,74380.5078125
Oceania,,1965,25541.783203125,0,3215.419921875
